Jo Cox,0.223945,-0.255541,-0.133262, Labour
John Cryer,-0.075495,-0.04956,0.231619, Labour
John Healey,0.108908,-0.027412,0.056964, Labour
John Mann,-0.115968,0.10215,0.064824, Labour
John McDonnell,0.058697,-0.043613,0.000842, Labour
John Spellar,0.187783,-0.17543,0.07235, Labour
Jon Cruddas,0.112942,0.051626,-0.004592, Labour
Jon Trickett,0.10684,-0.144007,0.097579, Labour
Jo Stevens,-0.15431,-0.111041,0.072074, Green Party
Judith Cummins,0.018424,-0.179736,-0.017961, Labour
Julie Cooper,-0.154062,-0.04567,0.108509, Labour
Julie Elliott,0.054449,-0.054774,0.153414, Labour
Justin Madders,-0.116887,-0.057093,0.040516, Labour
Karen Buck,-0.073719,-0.087249,-0.155333, Green Party
Karin Smyth,-0.09254,-0.021611,-0.092836, Labour
Karl Turner,-0.038304,-0.053454,0.2702, Labour
Kate Green,0.097376,-0.134953,0.128389, Green Party
Kate Hoey,-0.068165,0.473249,-0.158853, Labour
Kate Hollern,0.184783,0.023152,0.090228, Labour
Keir Starmer,0.191611,-0.100695,0.046483, Green Party
Keith Vaz,0.08354,0.227975,0.350649, Labour
Kelvin Hopkins,-0.238378,-0.271323,0.111642, Labour
Kerry McCarthy,-0.028629,-0.120996,-0.027391, Green Party
Kevan Jones,0.001736,-0.09472,-0.046237, Labour
Kevin Barron,0.080888,-0.166511,0.048527, Labour
Kevin Brennan,0.006551,-0.024614,0.028161, Green Party
