Nia Griffith,-0.110904,-0.069657,0.039619,Red
Nic Dakin,-0.071869,0.055545,-0.023461,Red
Nicholas Brown,-0.05037,-0.033891,0.037142,Red
Nick Smith,0.048959,0.16335,0.030085,Red
Nick Thomas Symonds,0.027408,-0.07692,-0.121183,Red
Owen Smith,0.065303,0.059047,-0.237951,Red
Pat Glass,0.060549,-0.160976,-0.036495,Red
Pat McFadden,0.048808,-0.069569,0.109935,Red
Paula Sherriff,-0.004731,-0.008744,0.056996,Red
Paul Blomfield,-0.086466,-0.035436,0.015612,Red
Paul Farrelly,-0.255081,0.216913,-0.130969,Red
Paul Flynn,-0.204376,0.02718,0.051225,Red
Peter Dowd,0.038571,-0.018602,0.005335,Red
Peter Kyle,-0.09683,-0.053684,0.106404,Red
Phil Wilson,0.120594,-0.132623,-0.019533,Red
Rachel Reeves,-0.218422,0.0648,0.09244,Red
Rebecca Bailey,-0.00013,-0.110222,0.014028,Red
Richard Burden,0.212984,0.228232,0.057615,Red
Richard Burgon,-0.061533,0.009046,0.11381,Red
Roberta Blackman Woods,-0.210386,0.049479,-0.0751,Red
Robert Flello,0.084989,0.056718,0.156306,Red
Rob Marris,-0.158437,-0.027517,0.177202,Red
Roger Godsiff,-0.283862,-0.096451,0.205986,Red
Ronnie Campbell,-0.100443,0.077755,0.325973,Red
Rosena Allin Khan,-0.054463,-0.141065,-0.247969,Red
Rosie Cooper,0.287631,-0.140277,0.036414,Red
Rosie Winterton,-0.063235,0.145446,0.017967,Red
Rupa Huq,0.024352,-0.154511,0.070598,Red
Rushanara Ali,-0.197872,-0.156081,0.091725,Red
Ruth Cadbury,0.046734,0.018167,0.071829,Red
Ruth Smeeth,0.059825,-0.086286,0.155357,Red
Sadiq Khan,0.270082,0.448429,-0.087334,Red
Sarah Champion,-0.085531,-0.116417,-0.02134,Red
Shabana Mahmood,-0.125958,0.103037,-0.112761,Red
Sharon Hodgson,0.025111,-0.014654,0.107142,Red
Siobhain McDonagh,-0.00123,-0.275238,0.004219,Red
Stephen Hepburn,0.088556,-0.025043,-0.154585,Red
Stephen Kinnock,-0.050185,0.030051,-0.099943,Red
Stephen Pound,-0.288971,-0.027555,-0.033481,Red
Stephen Timms,0.099684,-0.057784,0.120633,Red
Steve McCabe,0.045673,-0.169475,0.130802,Red
Steve Rotheram,-0.127414,-0.077632,0.058098,Red
Sue Hayman,-0.11288,-0.129097,-0.104998,Red
Susan Jones,0.126687,-0.020912,0.027326,Red
Teresa Pearce,-0.097932,-0.019702,0.114917,Red
Thangam Debbonaire,-0.310208,-0.241537,-0.26942,Red
Toby Perkins,0.224143,-0.079465,-0.105855,Red
Tom Blenkinsop,-0.10243,-0.0215,-0.082955,Red
Tom Watson,0.028287,0.132377,0.330388,Red
Tristram Hunt,0.199692,0.127533,0.164675,Red
Tulip Siddiq,0.100439,0.203519,0.322484,Red
Valerie Vaz,-0.066343,-0.049788,0.118309,Red
Vernon Coaker,0.043933,-0.006289,0.065554,Red
Vicky Foxcroft,-0.020728,0.151554,-0.094648,Red
Virendra Sharma,-0.175252,-0.157201,-0.122468,Red
Wayne David,-0.149949,0.113944,-0.075799,Red
Wes Streeting,-0.00427,0.113007,0.050412,Red
Yasmin Qureshi,-0.119534,-0.023399,0.154654,Red
Yvette Cooper,-0.160887,-0.073897,0.039445,Red
Yvonne Fovargue,0.112947,0.050491,-0.015643,Red
Adrian Bailey,0.086543,0.060063,0.027887,Red
Anna Turley,0.011913,0.024881,0.015871,Red
Barry Sheerman,0.074248,0.050579,0.168409,Red
Chris Evans,0.194336,-0.082553,-0.09731,Red
Chris Leslie,0.117039,-0.026442,-0.16429,Red
Christina Rees,-0.091967,-0.113625,0.04796,Red
Gareth Snell,-0.29468,0.02057,-0.2889,Red
Gareth Thomas,0.035849,-0.150679,-0.088472,Red
Gavin Shuker,-0.078743,-0.080848,-0.158531,Red
Geraint Davies,-0.187935,0.11381,0.32934,Red
Jim McMahon,-0.05997,-0.083466,-0.04105,Red
John Woodcock,-0.169168,0.149391,-0.0675,Red
Jonathan Ashworth,0.074745,0.020086,-0.17859,Red
Jonathan Reynolds,0.007704,0.041968,0.047884,Red
Kate Osamor,0.068487,0.066414,-0.076,Red
Louise Ellman,-0.052943,-0.008903,0.101603,Red
Luciana Berger,-0.182935,0.053319,-0.102502,Red
Lucy Powell,-0.13404,0.126442,-0.002224,Red
Mark Hendrick,-0.132456,0.01277,-0.221838,Red
Meg Hillier,-0.115527,0.037395,-0.048419,Red
Mike Gapes,-0.01513,0.150008,0.16661,Red
Rachael Maskell,-0.02288,0.025835,-0.068499,Red
Seema Malhotra,-0.000737,-0.071735,0.114346,Red
Stella Creasy,0.104051,-0.035297,0.008731,Red
Stephen Doughty,-0.010635,0.051179,0.211813,Red
Stephen Twigg,-0.047808,0.086185,0.08042,Red
Steve Reed,-0.133707,-0.092688,0.084029,Red
Tracy Brabin,-0.15407,-0.486636,-0.094321,Red
Alistair Carmichael,0.116671,0.013473,-0.233032,Gold
Greg Mulholland,0.175618,-0.172741,0.121585,Gold
John Pugh,-0.138443,0.108886,-0.170741,Gold
Mark Williams,-0.005726,-0.031102,0.322931,Gold
Nick Clegg,0.024205,0.01599,-0.385635,Gold
Norman Lamb,-0.182866,-0.250857,-0.156107,Gold
Sarah Olney,-0.456428,0.235817,-0.077161,Gold
Th?®r?¿se Coffey,0.002268,-0.029395,-0.000268,Gold
Tim Farron,-0.031451,-0.276576,-0.165042,Gold
Tom Brake,-0.172991,0.184209,0.231161,Gold
Hywel Williams,-0.222584,-0.262648,0.011199,LightGreen
Jonathan Edwards,0.035923,-0.298627,0.001736,LightGreen
Liz Roberts,0.199385,-0.241191,0.004101,LightGreen
Alan Brown,0.087245,0.263575,0.016878,Yellow
Alex Salmond,0.180731,-0.42687,-0.149265,Yellow
Alison Thewliss,0.181162,0.054125,-0.156508,Yellow
Angela Crawley,0.183103,0.31485,0.159414,Yellow
Angus MacNeil,-0.001018,0.33834,-0.197471,Yellow
Angus Robertson,0.254161,0.19629,-0.161524,Yellow
Anne McLaughlin,-0.142546,-0.094584,0.084239,Yellow
Brendan O'Hara,-0.0107,-0.006104,-0.134303,Yellow
Callum McCaig,0.038983,-0.083796,0.217196,Yellow
Calum Kerr,0.235744,0.127291,-0.050794,Yellow
Carol Monaghan,0.089732,0.279177,-0.124655,Yellow
Chris Law,-0.082721,0.144148,0.037773,Yellow
Chris Stephens,0.084272,0.143715,0.000038,Yellow
Corri Wilson,0.074601,-0.233418,-0.147381,Yellow
Deidre Brock,-0.071434,-0.144864,-0.263034,Yellow
Douglas Chapman,0.232662,-0.081071,0.360757,Yellow
Drew Hendry,0.031464,0.14136,0.158947,Yellow
Eilidh Whiteford,-0.00681,-0.098957,0.113045,Yellow
Gavin Newlands,0.024427,-0.031739,0.13943,Yellow
George Kerevan,0.09545,0.233057,0.036883,Yellow
Hannah Bardell,0.244746,0.130908,0.051459,Yellow
Ian Blackford,-0.009907,0.268824,0.008561,Yellow
Joanna Cherry,0.059249,-0.060782,-0.165841,Yellow
John McNally,-0.481743,-0.358462,0.184177,Yellow
John Nally,0.33855,-0.23906,0.155314,Yellow
John Nicolson,-0.046961,0.241076,-0.095602,Yellow
Kirsten Oswald,-0.119682,0.22108,-0.078882,Yellow
Kirsty Blackman,-0.263393,0.164497,0.101457,Yellow
Lisa Cameron,0.14721,-0.056882,0.137176,Yellow
Margaret Ferrier,0.15364,0.165139,0.065626,Yellow
Marion Fellows,0.056363,0.061721,-0.259747,Yellow
Martin Docherty Hughes,-0.21598,0.023146,-0.040227,Yellow
Martyn Day,-0.195179,0.089272,-0.08209,Yellow
Mhairi Black,-0.172266,0.287248,0.01934,Yellow
Mike Weir,-0.152285,-0.022689,-0.171827,Yellow
Neil Gray,-0.329792,0.186039,-0.0355,Yellow
Owen Thompson,-0.176607,-0.262716,0.237278,Yellow
Patricia Gibson,0.079031,0.212145,0.114998,Yellow
Patrick Grady,0.03155,-0.101964,0.062973,Yellow
Paul Monaghan,0.027745,0.025674,0.083861,Yellow
Peter Grant,0.144855,0.1488,0.048653,Yellow
Pete Wishart,0.296868,-0.175008,-0.065594,Yellow
Philip Boswell,0.032089,0.113169,0.023934,Yellow
Philippa Whitford,-0.033705,0.008049,0.361315,Yellow
Richard Arkless,0.284256,0.169362,-0.032511,Yellow
Roger Mullin,0.163258,0.079437,-0.147976,Yellow
Ronnie Cowan,0.181721,0.148154,-0.141272,Yellow
Stephen Gethins,-0.265984,-0.013036,0.103581,Yellow
Steven Paterson,0.018367,0.110982,0.154647,Yellow
Stewart Hosie,-0.013223,-0.027288,-0.130309,Yellow
Stewart McDonald,-0.177865,-0.395624,0.02182,Yellow
Stuart Donaldson,-0.003188,-0.089214,-0.137388,Yellow
Stuart McDonald,0.152564,0.132004,0.038619,Yellow
Tasmina Ahmed Sheikh,0.201987,-0.109093,0.238633,Yellow
Tommy Sheppard,0.187981,0.056946,-0.197295,Yellow
Alasdair McDonnell,-0.004486,-0.3627,-0.014475,DarkGreen
Margaret Ritchie,-0.126968,0.250919,-0.023369,DarkGreen
Mark Durkan,0.164048,-0.118572,0.014857,DarkGreen
Douglas Carswell,0.221126,-0.476702,0.199898,Purple
Danny Kinahan,0.322841,0.201492,0.27869,LightBlue
Tom Elliott,0.211552,-0.088949,0.200109,LightBlue
